"govnr","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
200014,0.581833472177637,0.14856424122803,0.235264106848602,0.572637043047876,0.0701963301596257,0.343664218554977,0.562430982854471,0.156914653864862,0.280654363280667
200048,0.636488051146747,0.108658777774817,0.208123456687217,0.642832627957332,0.0285084215924006,0.326744627033566,0.639922057622838,0.101577507717213,0.258500434659948
231662,0.163709234588319,0.229629319377986,0.510274330012718,0.167716051401099,0.0561401865044445,0.775733303741688,0.157934572423704,0.219746005369067,0.622319422207198
200592,0.663577863603363,0.0839919303491557,0.202383872666913,0.683170503086213,0.028761646830274,0.285415378396682,0.675431949632562,0.0989684361845441,0.2255996141829
200097,0.506326628476121,0.129327345322646,0.302410577463914,0.503942084577434,0.0285346177613954,0.461970010334741,0.504863022386217,0.103105279830223,0.392031697783571
200105,0.405224674177777,0.153979906352692,0.372268347875215,0.416427944850377,0.0317692306297485,0.553403786415748,0.406552031201857,0.119361213577047,0.474086755221095
231688,0.377703548297322,0.180561920509611,0.364338993439974,0.378867579336357,0.0609212423717324,0.550694907646785,0.376870912636388,0.184648525166636,0.438480562196955
200501,0.189320336179017,0.208068238416249,0.510285038550615,0.189384243938137,0.0523616785868042,0.74880098875093,0.185199319792156,0.15916591028694,0.655634769921109
200147,0.554726474198536,0.140555771726703,0.246776868580423,0.558323228424701,0.0494027214866021,0.385660466876018,0.555129443039527,0.140564637295329,0.304305919665143
200154,0.232883694531029,0.190565691234091,0.487009468190722,0.233162482735706,0.0270915274043174,0.742174237352616,0.230821959580995,0.111592651763928,0.657585388655076
200527,0.0861655251749317,0.298405457428527,0.502903381277247,0.089790053609324,0.109394635754839,0.779474590351364,0.0865175906312455,0.268153640991439,0.64532876837754
200162,0.127134818660247,0.352518934461598,0.385355435637777,0.135921695575858,0.174447558414737,0.64836508424396,0.1360537439343,0.398629441092805,0.465316814972915
200196,0.55294621043478,0.143188461660663,0.24655381286732,0.558091428871299,0.0537390550890339,0.379775529578479,0.55313675173765,0.132904660452075,0.313958587810274
200204,0.0658488932676631,0.195001700439652,0.63820437965414,0.0664191478246542,0.00799499124081387,0.927535371878024,0.0644745210948654,0.0387800147833077,0.896745464121825
200428,0.0454857784892765,0.219997497834097,0.622602750650503,0.0454499949653873,0.0143877721775531,0.941922973916805,0.0441005426810388,0.0652028208859021,0.890696636433097
200212,0.058545821033079,0.201303810461823,0.636640155727866,0.058837047395169,0.0119055140082249,0.92988635765902,0.0566899488718116,0.0507638857564807,0.892546165371706
200576,0.0868544289075456,0.187344419110149,0.626069696803632,0.0911143970178057,0.0224386861269245,0.882018299809409,0.0901654754299623,0.0805706077283982,0.829263916841659
200220,0.0464749939786518,0.226531897011121,0.615143059014507,0.0466684996641337,0.033579773585788,0.915574502927526,0.0457754471706142,0.10752234430597,0.846702208523414
200410,0.0634769108855228,0.205116766280526,0.621031257868243,0.0650555935625594,0.0181208693347886,0.916114620961527,0.0632495439240599,0.0756037382023059,0.861146717873607
