"","gauge_ID","country","calculated_drain_area","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI","geometry","mdl"
"11",3179900,"CL",7248.7,0.103729674974949,-0.0761134471972473,-0.0237704090801651,-0.236240348004065,0.124539723871947,0.55578542053649,0.42827657378741,-0.360165118679051,-0.0423116615067079,0.555436530230167,0.555436530230167,0.427158781793372,1.79513295196998,0.204867048030019,-15.1917835072209,0.878461538461539,0.872906403940886,0.900383141762452,0.898046398046398,0.824175824175824,0.83743842364532,0.796662958843159,0.752747252747253,0.766407119021135,0.644758064516129,0.771209633278599,0.842911877394636,0.956656346749226,0.640866873065016,0.711042311661507,0.682146542827657,0.642156862745098,0.553571428571428,0.826625386996904,0.816305469556244,0.851393188854489,0.938725490196079,0.885714285714286,0.228108965360788,0.388193823295071,0.0925673179181327,-0.595336600698061,0.777328339379977,0.790670123566767,0.812987425441636,0.753572974169723,-0.215686274509804,-0.223942208462332,0.433698813915664,0.46417445482866,0.329205366357069,-0.244582043343653,0.30001673085143,NA,c(-70.5199966430664, -28.7199993133545),"nearing-glofas"
"12",6943100,"CH",2012.2,0.606589247313189,0.749664267892851,0.573298252516606,0.666642786898642,0.0780193542513625,0.54799411321191,0.731042783674363,0.180873180873181,0.733231206915417,0.812487831460069,0.812487831460069,0.886109348637785,1.12056568728857,0.87943431271143,0.2811418889376,0.225101214574899,0.202226720647773,0.249595141700405,0.505263157894737,0.676113360323887,0.761336032388664,0.826923076923077,0.741902834008097,0.552834008097166,0.808097165991903,0.838259109311741,0.568421052631579,0.855345223766276,0.273896154045681,0.272786956997483,0.211511106247948,0.295108874056242,0.431885326622169,0.762774920669657,0.697778750410329,0.791443265127476,0.786191049348944,0.860159754896597,0.0121062753239314,0.0638996887556739,0.0503129270944648,0,0.545882360296416,0.0972860588009586,0.523038196344533,0.761675336482381,0.658824816719554,0.603895393369077,0.154093659508128,0.184729184933145,-0.0938902885295267,0.505197505197505,0.606755083439152,NA,c(10.4653997421265, 46.885799407959),"nearing-glofas"
"13",4146100,"US",1717.5,0.472408734005481,0.523719858365171,0.208014766817073,0.259758143371483,0.333836991033064,0.937973072623788,0.863414634146341,0.781613508442777,0.642776735459662,0.75015794334206,0.75015794334206,0.69344277896929,0.734586378882786,0.734586378882786,0.823642129610773,0.939551089863058,0.95024714366745,0.917834859411717,0.953164249250466,0.950085082246171,0.869686411149826,0.560104529616725,0.730662020905923,0.810975609756098,0.945470383275262,0.954529616724739,0.931358885017422,0.978236397748593,0.499554265373115,0.538086303939962,0.563977485928705,0.694183864915572,0.810131332082552,0.818386491557223,0.822646466499073,0.892120075046904,0.932833020637899,0.960225140712945,0.708033652213575,0.970283228085241,0.537207780660423,0.0948953121430673,0.787051380068564,0.421358860714242,0.798413227955069,0.93278888575988,0.344465290806754,0.344090056285178,0.414627269449298,0.461104796460586,0.165454461777351,0.353846153846154,0.850899664568638,NA,c(-124.076202392578, 41.7915000915527),"nearing-glofas"
"14",6233360,"SE",4520.9,-0.152919664414692,0.264008586960024,0.283351029230906,0.361270321919552,-0.60876483667785,0.690610356038235,0.243527204502814,0.0474671669793621,-0.0200750469043152,0.473006091819873,0.473006091819873,0.638124211857713,1.36470082912713,0.635299170872873,0.10515711655599,0.802609188882586,0.745077384328661,0.70191637630662,0.714808362369338,0.701742160278746,0.530836236933798,0.813763066202091,0.825261324041812,0.736411149825784,0.765679442508711,0.754703832752613,0.584843205574913,0.868855534709193,0.371047942340312,0.419699812382739,0.455909943714822,0.485741088180113,0.664540337711069,0.655219347138063,0.65537783270185,0.658724202626642,0.664540337711069,0.728705440900563,0.163780808820824,0.506474010133233,0.288045264299326,0.2224402514241,0.103642530828177,0.200009381523095,0.62057156930386,0.779154355649751,0.518949343339587,0.439962476547842,-0.0509661551713841,-0.0232067543277776,0.131409805446051,0.423076923076923,0.437879399530652,NA,c(16.4512996673584, 57.1431007385254),"nearing-glofas"
"15",4127100,"US",9887.6,0.280594693672854,0.0304748851165126,0.0460784601229712,-0.0407190419953956,0.245844363237792,0.810208011411074,0.526078799249531,0.540644496115196,0.0538461538461538,0.617835241671205,0.617835241671205,0.377353085620694,0.362630510696297,0.362630510696297,0.126614763554911,0.852686168057694,0.826918402074386,0.817680901061502,0.589498419901142,0.816222348269994,0.781379142695081,0.73178834778381,0.654006968641115,0.626829268292683,0.734843205574913,0.845121951219512,0.882926829268293,0.828142589118199,0.515481337655409,0.511819887429643,0.511819887429643,0.582176360225141,0.552720450281426,0.521131385722699,0.569230769230769,0.614821763602251,0.704127579737336,0.710131332082552,0.230946887698529,0.51250410603966,-0.45125348189415,0,0.481846327047565,0,0,0.73324575837299,0.760787992495309,0.703001876172608,0.173112528638695,0.161067038761063,-0.0635702557584429,0.704127579737336,0.595481622974857,NA,c(-90.591796875, 38.5055999755859),"nearing-glofas"
"16",4207321,"CA",6110.5,0.858446863988468,0.900490142695068,0.825701634954564,0.874202224309674,0.187868824962119,0.917229483044427,0.839676113360324,0.357894736842105,0.654251012145749,0.930220198738393,0.930220198738393,0.929557996014901,1.00842111104914,0.991578888950862,0.600189480433513,0.480112570356473,0.419699812382739,0.611444652908067,0.731144465290807,0.753095684803002,0.827579737335835,0.89812382739212,0.833395872420263,0.8,0.848217636022514,0.69718574108818,0.627954971857411,0.798380566801619,0.562348178137652,0.586234817813765,0.604251012145749,0.530161943319838,0.474089068825911,0.781715131735597,0.777873375154817,0.779757085020243,0.84251012145749,0.835627530364373,0.727157576679816,0.632235226833227,0.118667720176992,0.0437039901297995,0.268895693048361,0.560923731388636,0.545680269796135,0.806629860158581,0.739473684210526,0.58502024291498,0.179390401685547,0.285080087066419,0.128966948588542,0.380769230769231,0.780453030479267,NA,c(-121.571113586426, 52.6155548095703),"nearing-glofas"
"17",4244720,"CA",645.4,0.630444353666173,0.599579589456588,0.45661261467081,0.555072599362108,0.319903891199193,0.736372119702377,0.677861163227017,0.701688555347092,0.796622889305816,0.848505397655378,0.848505397655378,0.672436214089365,1.17345851607832,0.826541483921684,-2.02850863687776,0.781358885017422,0.665331010452962,0.619337979094077,0.897735191637631,0.516376306620209,0.892160278745645,0.708362369337979,0.755052264808363,0.790592334494774,0.73815331010453,0.782229965156795,0.890592334494774,0.686303939962476,0.0257071823158401,0.123452157598499,0.147279549718574,0.370731707317073,0.69437148217636,0.37558642057419,0.418011257035647,0.536022514071295,0.552720450281426,0.834896810506567,0.218569488954616,0.61986656484403,0.503831438281637,0.272035439300173,0.47102707319712,0.394200996386876,0.641781240441908,0.469751108652895,0.791369606003752,0.848217636022514,0.124911693908651,0.0232450945801922,0.222013699915548,0.817823639774859,0.777207622672602,NA,c(-57.1511116027832, 50.6074981689453),"nearing-glofas"
"18",1104150,"DZ",44435.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07073143034374,NA,c(0.270000010728836, 36.0200004577637),"nearing-glofas"
"19",1104450,"DZ",2038.7,-2.65762584108959,-0.740048256459874,-0.0487770208097613,-0.0733449742187489,-2.48751523776287,NA,NA,NA,NA,0.768574027418161,0.768574027418161,-0.722990288847378,0.925740868836034,0.925740868836034,-0.0578384479286005,0.936363636363636,0.927272727272727,0.827272727272727,0.7,0.609090909090909,0.254545454545455,-0.0727272727272727,-0.330289129537908,0.297873716403232,0.575757575757576,0.0181818181818182,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243162217472026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50739633016848,NA,c(2.8199999332428, 36.6699981689453),"nearing-glofas"
"20",1104600,"DZ",4139.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846109547022203,NA,c(4.59999990463257, 36.4199981689453),"nearing-glofas"
"21",1104800,"DZ",554.1,0.321948194918506,0.263141476250537,0.00369601326538782,-0.0778389300352784,0.319432809554632,0.537093908431475,0.071078431372549,0.625,0.649509803921569,0.584002258275281,0.584002258275281,0.454361617506159,1.26867288372978,0.731327116270218,-0.370787572922011,0.843026538678713,0.74025974025974,0.856578204404291,0.92772444946358,0.805759457933371,0.560700169395821,-0.236589497459063,0.22987012987013,-0.124675324675325,0.420779220779221,0.632467532467533,0.851948051948052,0.950980392156863,-0.48492757615365,-0.498773004285438,-0.520886093145384,-0.474202905552165,-0.332142857142857,0.843137254901961,0.82843137254902,0.840686274509804,0.862745098039216,0.903571428571428,0.343152867199175,0.552275940532876,-0.0944999077149789,0.241966959247914,0.788213776508173,-0.183823529411765,0.649509803921569,0.943558992479467,0.872549019607843,0.848039215686275,0.702035913969218,0.766853515214922,0.0759803921568628,0.850490196078431,1.23984061627531,NA,c(7.71999979019165, 36.4500007629395),"nearing-glofas"
"22",1107700,"DZ",7090.2,-1.87866423272839,-0.89437091542806,-0.0443863096484809,-0.240240197582961,-1.75632130193021,0.719018404907976,0.762254901960784,-0.142156862745098,0.730392156862745,0.44448016365883,0.44448016365883,-0.781186239262973,0.672258550513587,0.672258550513587,-0.273858260938751,0.524675324675325,0.805759457933371,0.755844155844156,0.734205849440296,0.593456228504656,0.317265526776774,-0.164570931003228,-0.214474930141183,-0.0511071452783998,0.363785675015732,0.42987012987013,0.658646616541353,0.720588235294118,-0.688032961232452,-0.688032961232452,-0.7144957674337,-0.740958573634949,-0.683381012621724,0.813725490196079,0.801470588235294,0.825980392156863,0.889705882352941,0.867857142857143,0.434890747578929,0.552941176470588,0.27872598020818,0,-0.29656862745098,0,0,-0.155732708609126,0.583333333333333,0.598039215686275,-0.303143767562669,-0.539519742034163,-0.0429184630025151,0.61764705882353,1.96020203703824,NA,c(-1.45000004768372, 35.1500015258789),"nearing-glofas"
"23",1107800,"DZ",1308,-2.62725015094633,0.11735265707858,-0.0436629071632277,-0.222670915617232,-2.47549972893598,0.69219440353461,0.558823529411765,-0.152941176470588,0.385294117647059,0.35625514800222,0.35625514800222,0.506705122794048,1.3483088595126,0.651691140487405,-0.0907623900632859,0.037593984962406,0.420020639834881,0.230075187969925,0.21203007518797,-0.0210526315789474,0.115080865603564,-0.105448317506431,-0.658344236374489,-0.215789473684211,0.305263157894737,0.0964912280701754,0.517543859649123,0.182352941176471,-0.0840168050416806,-0.675862620160283,-0.547732146401579,-0.48203979921178,-0.475424675990057,0.502941176470588,0.470588235294118,0.402941176470588,0.338235294117647,0.203571428571429,-0.0897832817337461,0.711220244041679,-0.135457092295719,0.00877226732979708,0.100147275405007,-0.551876529098681,-0.510669748259313,0.0191883225200354,0.344117647058824,0.276470588235294,-0.207002067245397,-0.263552185351889,0.161883781868947,0.285294117647059,1.34362282117152,NA,c(-1.22000002861023, 35.0699996948242),"nearing-glofas"
"24",1112200,"ML",14912.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70868750876048,NA,c(-11.3800001144409, 13.2299995422363),"nearing-glofas"
"25",1112300,"ML",145198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30596027886636,NA,c(-11.1300001144409, 13.8299999237061),"nearing-glofas"
"26",1112340,"ML",16795.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56254530792638,NA,c(-9.88000011444092, 13.4499998092651),"nearing-glofas"
"27",1112500,"ML",21073.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26983885426471,NA,c(-10.1599998474121, 12.3299999237061),"nearing-glofas"
"28",1134030,"ML",71084,0.643777318387557,0.544107382083208,0.830983398287756,0.881933628432827,-1.10761947645193,-0.085106776115209,0.103030303030303,0.0909090909090909,0.490909090909091,0.894304488355305,0.894304488355305,0.593260646293597,0.823280912078831,0.823280912078831,0.152820954104173,0.0385964912280702,-0.0607142857142857,-0.152941176470588,0.3,0.696428571428571,0.492857142857143,0.102941176470588,0.252450980392157,0.0526315789473684,0.247549019607843,0.3,0.276470588235294,-0.260606060606061,0.0615457454896664,-0.0607905543680065,-0.0729486652416077,0.309090909090909,0.551515151515151,0.0787878787878788,0.103030303030303,0.224242424242424,0.139818275046415,-0.284848484848485,0.303441931307651,0.754545454545455,-0.208514414057075,0,-0.0243162217472026,0,0,-0.226300752374386,0.345454545454545,0.418181818181818,-0.475317697801893,0.470771459278455,-0.0303030303030303,0.527272727272727,1.30121556420349,NA,c(-8.66670036315918, 11.6833000183105),"nearing-glofas"
"29",1134040,"ML",33262.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95717803436119,NA,c(-8.22999954223633, 11.9700002670288),"nearing-glofas"
"30",1134050,"ML",32374.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824721071718891,NA,c(-8.17000007629395, 11.5799999237061),"nearing-glofas"
"31",1134080,"ML",8564.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64942333185555,NA,c(-7.67000007629395, 10.8000001907349),"nearing-glofas"
"32",1134100,"ML",118529.8,0.45350601437546,0.545109824323097,0.828700786322406,0.878221303565173,-2.1902889329843,-0.0774230286654229,0.381140598531903,-0.0242800677583286,-0.202710333145116,0.863862943212807,0.863862943212807,0.576544391445647,0.904726072398866,0.904726072398866,0.344776495478126,0.0684615384615385,-0.281739130434783,-0.604347826086956,-0.503952569169961,-0.204615384615385,0.183846153846154,-0.10017094017094,-0.0598290598290598,-0.0167521367521367,-0.116581196581197,-0.00384615384615385,0.07,-0.260304912478825,0.114092068938195,0.136684557836847,0.159796725014116,0.0841332580463015,-0.264822134387352,0.112365894974591,0.138339920948617,0.15527950310559,0.143986448334274,-0.0423489553924336,-0.151472642227443,0.178466567410647,-0.213373979867633,0.118236142793023,-0.47592098543196,0.0683313792160782,0.152803200961977,-0.297902685804,0.582156973461321,0.534726143421796,-0.00598469873186402,0.0536225012619776,0.0739695087521174,0.485036702428007,1.17573846736491,NA,c(-7.55000019073486, 12.8667001724243),"nearing-glofas"
"33",1134110,"ML",15122.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5277324837015,NA,c(-7.44999980926514, 11.3999996185303),"nearing-glofas"
"34",1134150,"ML",3149.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67384839146682,NA,c(-6.84999990463257, 11.0699996948242),"nearing-glofas"
"35",1134200,"ML",31724.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46321938636032,NA,c(-6.80000019073486, 12.5200004577637),"nearing-glofas"
"36",1134220,"ML",31206.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50696043220981,NA,c(-6.57000017166138, 11.4200000762939),"nearing-glofas"
"37",1134250,"ML",132879.7,-0.242243402856435,0.0461146273238505,0.813948004916805,0.869681222826597,-5.67686149939406,0.418181818181818,0.545454545454545,-0.272727272727273,0.381818181818182,0.895904880595441,0.895904880595441,0.0642026398711883,0.847209911651265,0.847209911651265,0.156462524751151,0.366357069143447,0.213235294117647,-0.0892857142857143,-0.0970588235294118,-0.00659340659340659,0.643956043956044,0.153571428571429,0.267156862745098,0.292053663570691,0.155830753353973,0.242647058823529,0.39938080495356,0.227272727272727,-0.318181818181818,-0.318181818181818,-0.236363636363636,0.2,0.0787878787878788,-0.0546698457093846,-0.0636363636363636,-0.0818181818181818,0.1,0.151515151515151,0.288336313897545,NA,0,-0.0294627825494395,-0.123007152846115,0.323748103044016,0.730094427237546,0.451026227102423,0.381818181818182,0.463636363636364,-0.263285765032409,-0.394483586357189,-0.136363636363636,0.0636363636363636,1.26049946865854,NA,c(-6.05000019073486, 13.7166996002197),"nearing-glofas"
"38",1134300,"ML",101928,-1.92235509394719,-1.17703930173272,0.656593334898301,0.746117747313474,-7.50989625691087,0.682068619554864,0.551648351648352,0.437362637362637,0.410989010989011,0.82378323425466,0.82378323425466,-1.12867646813817,0.579067384544844,0.579067384544844,-0.247328155767599,0.242105263157895,0.378947368421053,0.413533834586466,0.350375939849624,0.337434616020578,-0.284210526315789,-0.249624060150376,0.276623376623377,0.455639097744361,0.452631578947368,0.115789473684211,0.0789473684210526,0.305494505494505,0.388862242481366,0.388862242481366,0.388862242481366,0.407040950379516,0.468131868131868,0.287912087912088,0.252747252747253,0.208791208791209,0.138461538461538,0.279120879120879,0.436464354851493,0.692032506511096,0.438529009653515,0,0.562568677126195,0,0,0.562568677126195,0.771428571428571,0.925274725274725,-0.600024240832683,-0.141273006705562,-0.353846153846154,0.907692307692308,1.40298908486978,NA,c(-5.90000009536743, 13.2166996002197),"nearing-glofas"
"39",1134310,"ML",14300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55446271818787,NA,c(-6.67999982833862, 12.0200004577637),"nearing-glofas"
"40",1134400,"ML",133678.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26211615905732,NA,c(-5.36999988555908, 13.9499998092651),"nearing-glofas"
"41",1134450,"ML",112987.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45201961155815,NA,c(-4.92000007629395, 13.3800001144409),"nearing-glofas"
"42",1134460,"ML",134500.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13464603565658,NA,c(-4.98000001907349, 14.1499996185303),"nearing-glofas"
"43",1134480,"ML",126750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3642791266443,NA,c(-4.25, 14.0200004577637),"nearing-glofas"
"44",1134500,"ML",275495.8,-6.68917587632368,-1.01331254923976,0.815287105675545,0.870347750961525,-40.6277158367589,0.314351612828962,0.654545454545455,-0.0818181818181818,0.909090909090909,0.859937678981261,0.859937678981261,-1.00838602698089,0.986016660447753,0.986016660447753,-0.108289770636494,-0.0299277605779154,0.142105263157895,0.0543859649122807,-0.264912280701754,-0.183823529411765,0.32843137254902,-0.0941176470588235,0.071078431372549,0.224561403508772,0.118679050567595,0.0753353973168215,0.0906862745098039,0.0636363636363636,0.327272727272727,0.327272727272727,0.390909090909091,0.490909090909091,0.284848484848485,0.497722083825173,0.463636363636364,0.290909090909091,0.290909090909091,0.139393939393939,0,0.600277199349459,0,0.0922531208028885,-0.354031407902124,0.0502288341474945,-0.100228050467205,-0.455183238731302,0.154545454545455,0.272727272727273,0.0941199919459644,-0.572429906542056,-0.232346844264885,0.127272727272727,1.06655549813877,NA,c(-4.21999979019165, 14.5299997329712),"nearing-glofas"
"45",1134700,"ML",362177.3,-11.4519874736705,-0.937145085305591,0.860957705949812,0.903397544791059,-88.5553943404873,0.0414370965082372,0.642857142857143,0.357142857142857,0.873626373626374,0.738578505388958,0.738578505388958,-0.904573324529035,1.23830722853357,0.761692771466429,-0.00157533442406144,0.129901960784314,0.218045112781955,-0.00451127819548872,-0.056140350877193,-0.124561403508772,0.0087719298245614,0.0493506493506493,-0.282706766917293,0.243609022556391,0.178947368421053,-0.056140350877193,0.0269607843137255,0.0934065934065934,0.324175824175824,0.324175824175824,0.241758241758242,0.104395604395604,0.137362637362637,0.214285714285714,0.208791208791209,0.181318681318681,0.129298609251971,0.615384615384615,0.350667945958906,0.0590868634278555,0,-0.0782460796435952,-0.0179063360881543,0.260446298340473,0.212077700077242,-0.0386207263930985,0.335164835164835,0.230769230769231,0.0994462661643873,0.194673065536336,-0.104395604395604,0.192307692307692,0.902655421142113,NA,c(-3.38330006599426, 16.2667007446289),"nearing-glofas"
"46",1134730,"ML",378944.5,-14.2056908053991,-1.14331663830654,0.792205424873068,0.852472199983016,-72.1765533152664,0.162311020124815,0.571428571428571,0.291208791208791,0.879120879120879,0.670039659674222,0.670039659674222,-1.10419680327201,1.2393495330131,0.760650466986901,0.0274838019680707,-0.0727272727272727,0.144155844155844,0.0636363636363636,0.118181818181818,0.043859649122807,0.358101135190918,0.0637254901960784,0.210526315789474,0.258646616541353,0.273684210526316,-0.0298245614035088,0.106295149638803,0.0494505494505495,0.494505494505495,0.494505494505495,0.456043956043956,0.307692307692308,0.252747252747253,-0.0412655135910547,-0.0714285714285714,-0.0769230769230769,0.054945054945055,0.153846153846154,0.689444023180624,0.0305759846570196,0,-0.17895849739772,-0.178817225561237,-0.0316256219413432,-0.158346368071061,0.192837465564738,0.626373626373626,0.434065934065934,0.587136563951986,0.414128360860332,0.649244080499261,0.527472527472527,0.890679909047678,NA,c(-3.03329992294312, 16.6665992736816),"nearing-glofas"
"47",1134900,"ML",530087.5,-14.5422234952442,-0.937162646979763,0.781055687774678,0.845492562745578,-69.9871078050626,NA,NA,NA,NA,0.545027381130184,0.545027381130184,-0.849620886512112,1.35284786113923,0.647152138860767,-0.091903447330197,-0.0567595459236326,-0.0753353973168215,0.205882352941176,-0.196428571428571,-0.232142857142857,0.228571428571429,0.0725274725274725,-0.191176470588235,0.114285714285714,0.275,0.0441176470588235,-0.0678571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865456545085683,NA,c(0.5, 15.6667003631592),"nearing-glofas"
"48",1147010,"CD",3634945.8,-5.16357488505961,0.213807584126037,0.74283473245058,0.811362154223042,-22.9673690922323,0.624582224523983,0.626108374384236,0.411330049261084,-0.000492610837438423,0.395041323275399,0.395041323275399,0.522256547728358,1.15454678270651,0.845453217293492,0.159724646276961,-0.0443548387096774,-0.243951612903226,-0.206854838709677,0.0254032258064516,0.0987903225806452,0.200806451612903,-0.0469410456062291,-0.0528225806451613,-0.0520161290322581,0.0854838709677419,0.0161290322580645,-0.0681451612903226,-0.270935960591133,-0.231527093596059,-0.22807881773399,-0.223645320197044,-0.237931034482759,-0.208538587848933,-0.02611802568432,-0.0310344827586207,-0.0261083743842364,-0.0551724137931034,0.0224411603721949,0.477424261060652,0.0368583799974558,0.616977497064567,-0.188869914214451,-0.209558641549834,-0.0530422720563472,-0.324409793153256,-0.415148854334827,0.674384236453202,0.271428571428571,0.00422833716675278,0.0109249621755687,0.00554460342118519,0.231034482758621,0.219596801099913,NA,c(15.3000001907349, -4.30000019073486),"nearing-glofas"
